Property Name,Portfolio Manager ID,Property Type - Self-Selected,Gross Floor Area,month,normalized_monthly_usage
F.J. Horgan Water Treatment Plant,35000838,Drinking Water Treatment & Distribution,325447,2024-01-01,3294191.84
F.J. Horgan Water Treatment Plant,35000838,Drinking Water Treatment & Distribution,325447,2024-02-01,3188060.05
F.J. Horgan Water Treatment Plant,35000838,Drinking Water Treatment & Distribution,325447,2024-03-01,2971166.22
F.J. Horgan Water Treatment Plant,35000838,Drinking Water Treatment & Distribution,325447,2024-04-01,2861591.94
F.J. Horgan Water Treatment Plant,35000838,Drinking Water Treatment & Distribution,325447,2024-05-01,3142472.63
F.J. Horgan Water Treatment Plant,35000838,Drinking Water Treatment & Distribution,325447,2024-06-01,3335500.95
F.J. Horgan Water Treatment Plant,35000838,Drinking Water Treatment & Distribution,325447,2024-07-01,3862018.14
F.J. Horgan Water Treatment Plant,35000838,Drinking Water Treatment & Distribution,325447,2024-08-01,3775624.59
F.J. Horgan Water Treatment Plant,35000838,Drinking Water Treatment & Distribution,325447,2024-09-01,4033152.6599999997
F.J. Horgan Water Treatment Plant,35000838,Drinking Water Treatment & Distribution,325447,2024-10-01,4104289.84
F.J. Horgan Water Treatment Plant,35000838,Drinking Water Treatment & Distribution,325447,2024-11-01,3911595.49
F.J. Horgan Water Treatment Plant,35000838,Drinking Water Treatment & Distribution,325447,2024-12-01,4174707.5899999994
Island Water Treatment Plant,35000839,Drinking Water Treatment & Distribution,64196,2024-01-01,431482.13
Island Water Treatment Plant,35000839,Drinking Water Treatment & Distribution,64196,2024-02-01,370593.5
Island Water Treatment Plant,35000839,Drinking Water Treatment & Distribution,64196,2024-03-01,698637.54
Island Water Treatment Plant,35000839,Drinking Water Treatment & Distribution,64196,2024-04-01,641432.37
Island Water Treatment Plant,35000839,Drinking Water Treatment & Distribution,64196,2024-05-01,585490.93
Island Water Treatment Plant,35000839,Drinking Water Treatment & Distribution,64196,2024-06-01,567382.73
Island Water Treatment Plant,35000839,Drinking Water Treatment & Distribution,64196,2024-07-01,620703.09
Island Water Treatment Plant,35000839,Drinking Water Treatment & Distribution,64196,2024-08-01,603022.1
Island Water Treatment Plant,35000839,Drinking Water Treatment & Distribution,64196,2024-09-01,563659.48
Island Water Treatment Plant,35000839,Drinking Water Treatment & Distribution,64196,2024-10-01,550656.15
Island Water Treatment Plant,35000839,Drinking Water Treatment & Distribution,64196,2024-11-01,520808.3400000001
Island Water Treatment Plant,35000839,Drinking Water Treatment & Distribution,64196,2024-12-01,587281.4
W.H. Johnston Pumping Station,35000836,Drinking Water Treatment & Distribution,1744,2024-01-01,369203.41
W.H. Johnston Pumping Station,35000836,Drinking Water Treatment & Distribution,1744,2024-02-01,331154.94
W.H. Johnston Pumping Station,35000836,Drinking Water Treatment & Distribution,1744,2024-03-01,390124.45
W.H. Johnston Pumping Station,35000836,Drinking Water Treatment & Distribution,1744,2024-04-01,384833.23
W.H. Johnston Pumping Station,35000836,Drinking Water Treatment & Distribution,1744,2024-05-01,386140.5
W.H. Johnston Pumping Station,35000836,Drinking Water Treatment & Distribution,1744,2024-06-01,443206.37
W.H. Johnston Pumping Station,35000836,Drinking Water Treatment & Distribution,1744,2024-07-01,378502.67
W.H. Johnston Pumping Station,35000836,Drinking Water Treatment & Distribution,1744,2024-08-01,192699.62
W.H. Johnston Pumping Station,35000836,Drinking Water Treatment & Distribution,1744,2024-09-01,192367.69
W.H. Johnston Pumping Station,35000836,Drinking Water Treatment & Distribution,1744,2024-10-01,246318.21
W.H. Johnston Pumping Station,35000836,Drinking Water Treatment & Distribution,1744,2024-11-01,286567.01
W.H. Johnston Pumping Station,35000836,Drinking Water Treatment & Distribution,1744,2024-12-01,241098.07
West Toronto Pumping Station,35000837,Drinking Water Treatment & Distribution,7739,2024-01-01,431172.26
West Toronto Pumping Station,35000837,Drinking Water Treatment & Distribution,7739,2024-02-01,380000.29
West Toronto Pumping Station,35000837,Drinking Water Treatment & Distribution,7739,2024-03-01,398037.4
West Toronto Pumping Station,35000837,Drinking Water Treatment & Distribution,7739,2024-04-01,404404.03
West Toronto Pumping Station,35000837,Drinking Water Treatment & Distribution,7739,2024-05-01,427924.02
West Toronto Pumping Station,35000837,Drinking Water Treatment & Distribution,7739,2024-06-01,519499.91000000003
West Toronto Pumping Station,35000837,Drinking Water Treatment & Distribution,7739,2024-07-01,460533.7
West Toronto Pumping Station,35000837,Drinking Water Treatment & Distribution,7739,2024-08-01,423772.25
West Toronto Pumping Station,35000837,Drinking Water Treatment & Distribution,7739,2024-09-01,459808.99
West Toronto Pumping Station,35000837,Drinking Water Treatment & Distribution,7739,2024-10-01,656046.93
West Toronto Pumping Station,35000837,Drinking Water Treatment & Distribution,7739,2024-11-01,610831.58
West Toronto Pumping Station,35000837,Drinking Water Treatment & Distribution,7739,2024-12-01,550095.67
St. Albans Pumping Station,35000834,Drinking Water Treatment & Distribution,3240,2024-01-01,479515.18
St. Albans Pumping Station,35000834,Drinking Water Treatment & Distribution,3240,2024-02-01,439637.81
St. Albans Pumping Station,35000834,Drinking Water Treatment & Distribution,3240,2024-03-01,481664.14
St. Albans Pumping Station,35000834,Drinking Water Treatment & Distribution,3240,2024-04-01,433056.76
St. Albans Pumping Station,35000834,Drinking Water Treatment & Distribution,3240,2024-05-01,428508.14
St. Albans Pumping Station,35000834,Drinking Water Treatment & Distribution,3240,2024-06-01,399202.84
St. Albans Pumping Station,35000834,Drinking Water Treatment & Distribution,3240,2024-07-01,393635.29
St. Albans Pumping Station,35000834,Drinking Water Treatment & Distribution,3240,2024-08-01,292467.18
St. Albans Pumping Station,35000834,Drinking Water Treatment & Distribution,3240,2024-09-01,255481.00999999998
St. Albans Pumping Station,35000834,Drinking Water Treatment & Distribution,3240,2024-10-01,230252.76
St. Albans Pumping Station,35000834,Drinking Water Treatment & Distribution,3240,2024-11-01,262470.62
St. Albans Pumping Station,35000834,Drinking Water Treatment & Distribution,3240,2024-12-01,246275.8
Thornhill Pumping Station,35000835,Drinking Water Treatment & Distribution,1550,2024-01-01,88388.67
Thornhill Pumping Station,35000835,Drinking Water Treatment & Distribution,1550,2024-02-01,76374.08
Thornhill Pumping Station,35000835,Drinking Water Treatment & Distribution,1550,2024-03-01,87763.18
Thornhill Pumping Station,35000835,Drinking Water Treatment & Distribution,1550,2024-04-01,86395.35
Thornhill Pumping Station,35000835,Drinking Water Treatment & Distribution,1550,2024-05-01,75706.07
Thornhill Pumping Station,35000835,Drinking Water Treatment & Distribution,1550,2024-06-01,89643.39
Thornhill Pumping Station,35000835,Drinking Water Treatment & Distribution,1550,2024-07-01,104325.22
Thornhill Pumping Station,35000835,Drinking Water Treatment & Distribution,1550,2024-08-01,118684.11
Thornhill Pumping Station,35000835,Drinking Water Treatment & Distribution,1550,2024-09-01,97931.8
Thornhill Pumping Station,35000835,Drinking Water Treatment & Distribution,1550,2024-10-01,74062.15
Thornhill Pumping Station,35000835,Drinking Water Treatment & Distribution,1550,2024-11-01,75874.78
Thornhill Pumping Station,35000835,Drinking Water Treatment & Distribution,1550,2024-12-01,74294.22
Rosehill Pumping Station,35000832,Drinking Water Treatment & Distribution,1550,2024-01-01,961707.82
Rosehill Pumping Station,35000832,Drinking Water Treatment & Distribution,1550,2024-02-01,879397.29
Rosehill Pumping Station,35000832,Drinking Water Treatment & Distribution,1550,2024-03-01,980833.28
Rosehill Pumping Station,35000832,Drinking Water Treatment & Distribution,1550,2024-04-01,975988.07
Rosehill Pumping Station,35000832,Drinking Water Treatment & Distribution,1550,2024-05-01,1097976.01
Rosehill Pumping Station,35000832,Drinking Water Treatment & Distribution,1550,2024-06-01,1115666.82
Rosehill Pumping Station,35000832,Drinking Water Treatment & Distribution,1550,2024-07-01,1082125.79
Rosehill Pumping Station,35000832,Drinking Water Treatment & Distribution,1550,2024-08-01,993479.53
Rosehill Pumping Station,35000832,Drinking Water Treatment & Distribution,1550,2024-09-01,1063904.02
Rosehill Pumping Station,35000832,Drinking Water Treatment & Distribution,1550,2024-10-01,1151226.2
Rosehill Pumping Station,35000832,Drinking Water Treatment & Distribution,1550,2024-11-01,933467.91
Rosehill Pumping Station,35000832,Drinking Water Treatment & Distribution,1550,2024-12-01,951163.74
Scarborough Pumping Station,35000833,Drinking Water Treatment & Distribution,9160,2024-01-01,913090.64
Scarborough Pumping Station,35000833,Drinking Water Treatment & Distribution,9160,2024-02-01,762773.97
Scarborough Pumping Station,35000833,Drinking Water Treatment & Distribution,9160,2024-03-01,885019.39
Scarborough Pumping Station,35000833,Drinking Water Treatment & Distribution,9160,2024-04-01,870765.33
Scarborough Pumping Station,35000833,Drinking Water Treatment & Distribution,9160,2024-05-01,860323.51
Scarborough Pumping Station,35000833,Drinking Water Treatment & Distribution,9160,2024-06-01,832304.68
Scarborough Pumping Station,35000833,Drinking Water Treatment & Distribution,9160,2024-07-01,681550.02
Scarborough Pumping Station,35000833,Drinking Water Treatment & Distribution,9160,2024-08-01,853550.53
Scarborough Pumping Station,35000833,Drinking Water Treatment & Distribution,9160,2024-09-01,476038.84
Scarborough Pumping Station,35000833,Drinking Water Treatment & Distribution,9160,2024-10-01,28810.99
Scarborough Pumping Station,35000833,Drinking Water Treatment & Distribution,9160,2024-11-01,65276.17
Scarborough Pumping Station,35000833,Drinking Water Treatment & Distribution,9160,2024-12-01,98684.18
R.C. Harris Water Treatment Plant,35000840,Drinking Water Treatment & Distribution,115368,2024-01-01,4754394.63
R.C. Harris Water Treatment Plant,35000840,Drinking Water Treatment & Distribution,115368,2024-02-01,4221732.44
R.C. Harris Water Treatment Plant,35000840,Drinking Water Treatment & Distribution,115368,2024-03-01,3875085.76
R.C. Harris Water Treatment Plant,35000840,Drinking Water Treatment & Distribution,115368,2024-04-01,3642501.83
R.C. Harris Water Treatment Plant,35000840,Drinking Water Treatment & Distribution,115368,2024-05-01,3945052.24
R.C. Harris Water Treatment Plant,35000840,Drinking Water Treatment & Distribution,115368,2024-06-01,3939910.2600000002
R.C. Harris Water Treatment Plant,35000840,Drinking Water Treatment & Distribution,115368,2024-07-01,3819534.81
R.C. Harris Water Treatment Plant,35000840,Drinking Water Treatment & Distribution,115368,2024-08-01,3884243.74
R.C. Harris Water Treatment Plant,35000840,Drinking Water Treatment & Distribution,115368,2024-09-01,3533791.99
R.C. Harris Water Treatment Plant,35000840,Drinking Water Treatment & Distribution,115368,2024-10-01,3409825.65
R.C. Harris Water Treatment Plant,35000840,Drinking Water Treatment & Distribution,115368,2024-11-01,3376847.86
R.C. Harris Water Treatment Plant,35000840,Drinking Water Treatment & Distribution,115368,2024-12-01,3517721.55
R.L. Clark Water Treatment Plant,35000841,Drinking Water Treatment & Distribution,401612,2024-01-01,4304035.29
R.L. Clark Water Treatment Plant,35000841,Drinking Water Treatment & Distribution,401612,2024-02-01,3995893.0699999994
R.L. Clark Water Treatment Plant,35000841,Drinking Water Treatment & Distribution,401612,2024-03-01,4074769.8200000003
R.L. Clark Water Treatment Plant,35000841,Drinking Water Treatment & Distribution,401612,2024-04-01,3916157.66
R.L. Clark Water Treatment Plant,35000841,Drinking Water Treatment & Distribution,401612,2024-05-01,4017375.18
R.L. Clark Water Treatment Plant,35000841,Drinking Water Treatment & Distribution,401612,2024-06-01,4488510.71
R.L. Clark Water Treatment Plant,35000841,Drinking Water Treatment & Distribution,401612,2024-07-01,4654296.13
R.L. Clark Water Treatment Plant,35000841,Drinking Water Treatment & Distribution,401612,2024-08-01,4404697.86
R.L. Clark Water Treatment Plant,35000841,Drinking Water Treatment & Distribution,401612,2024-09-01,4122006.36
R.L. Clark Water Treatment Plant,35000841,Drinking Water Treatment & Distribution,401612,2024-10-01,4040866.53
R.L. Clark Water Treatment Plant,35000841,Drinking Water Treatment & Distribution,401612,2024-11-01,3828262.51
R.L. Clark Water Treatment Plant,35000841,Drinking Water Treatment & Distribution,401612,2024-12-01,4254045.59
Glasgow St Parkette,35058294,Other - Public Services,3064,2024-01-01,94.333
Glasgow St Parkette,35058294,Other - Public Services,3064,2024-02-01,82.46858620689655
Glasgow St Parkette,35058294,Other - Public Services,3064,2024-03-01,86.4146718576196
Glasgow St Parkette,35058294,Other - Public Services,3064,2024-04-01,79.1125806451613
Glasgow St Parkette,35058294,Other - Public Services,3064,2024-05-01,76.24240266963292
Glasgow St Parkette,35058294,Other - Public Services,3064,2024-06-01,72.39025862068965
Glasgow St Parkette,35058294,Other - Public Services,3064,2024-07-01,77.35153225806451
Glasgow St Parkette,35058294,Other - Public Services,3064,2024-08-01,80.53258064516129
Glasgow St Parkette,35058294,Other - Public Services,3064,2024-09-01,82.68700778642936
Glasgow St Parkette,35058294,Other - Public Services,3064,2024-10-01,90.1207910750507
Glasgow St Parkette,35058294,Other - Public Services,3064,2024-11-01,93.01344537815126
Glasgow St Parkette,35058294,Other - Public Services,3064,2024-12-01,98.64642857142857
Maryvale Library,35000342,Library,4421,2024-01-01,6269.46
Maryvale Library,35000342,Library,4421,2024-02-01,5787.57
Maryvale Library,35000342,Library,4421,2024-03-01,5928.23
Maryvale Library,35000342,Library,4421,2024-04-01,5735.32
Maryvale Library,35000342,Library,4421,2024-05-01,5962.38
Maryvale Library,35000342,Library,4421,2024-06-01,5819.88
Maryvale Library,35000342,Library,4421,2024-07-01,8514.74
Maryvale Library,35000342,Library,4421,2024-08-01,8114.9
Maryvale Library,35000342,Library,4421,2024-09-01,8016.22
Maryvale Library,35000342,Library,4421,2024-10-01,6666.64
Maryvale Library,35000342,Library,4421,2024-11-01,6090.61
Maryvale Library,35000342,Library,4421,2024-12-01,7308.14
Main Street Library,35000340,Library,8664,2024-01-01,12465.51
Main Street Library,35000340,Library,8664,2024-02-01,15409.27
Main Street Library,35000340,Library,8664,2024-03-01,9748.72
Main Street Library,35000340,Library,8664,2024-04-01,7133.72
Main Street Library,35000340,Library,8664,2024-05-01,6467.46
Main Street Library,35000340,Library,8664,2024-06-01,7304.97
Main Street Library,35000340,Library,8664,2024-07-01,8851.57
Main Street Library,35000340,Library,8664,2024-08-01,8367.14
Main Street Library,35000340,Library,8664,2024-09-01,6892.7
Main Street Library,35000340,Library,8664,2024-10-01,6356.42
Main Street Library,35000340,Library,8664,2024-11-01,7949.1
Main Street Library,35000340,Library,8664,2024-12-01,11005.1
Maria A Shchuka Library,35000341,Library,25475,2024-01-01,22845.08
Maria A Shchuka Library,35000341,Library,25475,2024-02-01,21798.86
Maria A Shchuka Library,35000341,Library,25475,2024-03-01,23062.03
Maria A Shchuka Library,35000341,Library,25475,2024-04-01,22534.11
Maria A Shchuka Library,35000341,Library,25475,2024-05-01,26647.19
Maria A Shchuka Library,35000341,Library,25475,2024-06-01,29825.59
Maria A Shchuka Library,35000341,Library,25475,2024-07-01,33006.13
Maria A Shchuka Library,35000341,Library,25475,2024-08-01,31421.24
Maria A Shchuka Library,35000341,Library,25475,2024-09-01,24097.55
Maria A Shchuka Library,35000341,Library,25475,2024-10-01,18733.33
Maria A Shchuka Library,35000341,Library,25475,2024-11-01,20241.76
Maria A Shchuka Library,35000341,Library,25475,2024-12-01,22664.48
Locke Library,35000338,Library,11647,2024-01-01,13632.64
Locke Library,35000338,Library,11647,2024-02-01,11497.35
Locke Library,35000338,Library,11647,2024-03-01,4637.24
Locke Library,35000338,Library,11647,2024-04-01,4870.79
Locke Library,35000338,Library,11647,2024-05-01,1032.24
Locke Library,35000338,Library,11647,2024-06-01,1064.06
Locke Library,35000338,Library,11647,2024-07-01,1371.16
Locke Library,35000338,Library,11647,2024-08-01,1348.92
Locke Library,35000338,Library,11647,2024-09-01,1216.06
Locke Library,35000338,Library,11647,2024-10-01,2770.7
Locke Library,35000338,Library,11647,2024-11-01,7792.839999999999
Locke Library,35000338,Library,11647,2024-12-01,18538.85
Long Branch Library,35000339,Library,6418,2024-01-01,7243.57
Long Branch Library,35000339,Library,6418,2024-02-01,6945.37
Long Branch Library,35000339,Library,6418,2024-03-01,6074.38
Long Branch Library,35000339,Library,6418,2024-04-01,4983.59
Long Branch Library,35000339,Library,6418,2024-05-01,5615.45
Long Branch Library,35000339,Library,6418,2024-06-01,6779.63
Long Branch Library,35000339,Library,6418,2024-07-01,7763.5
Long Branch Library,35000339,Library,6418,2024-08-01,8416.96
Long Branch Library,35000339,Library,6418,2024-09-01,5910.27
Long Branch Library,35000339,Library,6418,2024-10-01,3658.16
Long Branch Library,35000339,Library,6418,2024-11-01,3213.18
Long Branch Library,35000339,Library,6418,2024-12-01,4651.51
Leaside Library,35000336,Library,12000,2024-01-01,14663.66
Leaside Library,35000336,Library,12000,2024-02-01,14215.01
Leaside Library,35000336,Library,12000,2024-03-01,15382.71
Leaside Library,35000336,Library,12000,2024-04-01,15286.57
Leaside Library,35000336,Library,12000,2024-05-01,17965.56
Leaside Library,35000336,Library,12000,2024-06-01,20656.22
Leaside Library,35000336,Library,12000,2024-07-01,24205.67
Leaside Library,35000336,Library,12000,2024-08-01,24657.77
Leaside Library,35000336,Library,12000,2024-09-01,20960.94
Leaside Library,35000336,Library,12000,2024-10-01,17844.38
Leaside Library,35000336,Library,12000,2024-11-01,14829.19
Leaside Library,35000336,Library,12000,2024-12-01,14809.36
Lillian H Smith Library,35000337,Library,38935,2024-01-01,79852.43
Lillian H Smith Library,35000337,Library,38935,2024-02-01,80469.98
Lillian H Smith Library,35000337,Library,38935,2024-03-01,80225.62
Lillian H Smith Library,35000337,Library,38935,2024-04-01,77815.79
Lillian H Smith Library,35000337,Library,38935,2024-05-01,84778.93
Lillian H Smith Library,35000337,Library,38935,2024-06-01,79567.36
Lillian H Smith Library,35000337,Library,38935,2024-07-01,90461.57
Lillian H Smith Library,35000337,Library,38935,2024-08-01,84550.23
Lillian H Smith Library,35000337,Library,38935,2024-09-01,77473.37
Lillian H Smith Library,35000337,Library,38935,2024-10-01,79399.1
Lillian H Smith Library,35000337,Library,38935,2024-11-01,78027.42
Lillian H Smith Library,35000337,Library,38935,2024-12-01,75528.85
North York Central Library,35000350,Library,168022,2024-01-01,258640.64
North York Central Library,35000350,Library,168022,2024-02-01,251149.1
North York Central Library,35000350,Library,168022,2024-03-01,243726.9
North York Central Library,35000350,Library,168022,2024-04-01,190431.81
North York Central Library,35000350,Library,168022,2024-05-01,159399.81
North York Central Library,35000350,Library,168022,2024-06-01,191980.58
North York Central Library,35000350,Library,168022,2024-07-01,212408.16
North York Central Library,35000350,Library,168022,2024-08-01,207089.79
North York Central Library,35000350,Library,168022,2024-09-01,196266.15
North York Central Library,35000350,Library,168022,2024-10-01,171491.69
North York Central Library,35000350,Library,168022,2024-11-01,191523.58
North York Central Library,35000350,Library,168022,2024-12-01,521905.18
Northern District Library,35000351,Library,117452,2024-01-01,264989.5
Northern District Library,35000351,Library,117452,2024-02-01,230565.69
Northern District Library,35000351,Library,117452,2024-03-01,211244.48
Northern District Library,35000351,Library,117452,2024-04-01,170456.2
Northern District Library,35000351,Library,117452,2024-05-01,159907.87
Northern District Library,35000351,Library,117452,2024-06-01,186859.01
Northern District Library,35000351,Library,117452,2024-07-01,214338.49
Northern District Library,35000351,Library,117452,2024-08-01,185169.02
Northern District Library,35000351,Library,117452,2024-09-01,154031.15
Northern District Library,35000351,Library,117452,2024-10-01,157334.09
Northern District Library,35000351,Library,117452,2024-11-01,165633.38
Northern District Library,35000351,Library,117452,2024-12-01,257198.6
New Toronto Library,35000348,Library,9925,2024-01-01,10102.87
New Toronto Library,35000348,Library,9925,2024-02-01,9305.09
New Toronto Library,35000348,Library,9925,2024-03-01,9931.75
New Toronto Library,35000348,Library,9925,2024-04-01,8154.72
New Toronto Library,35000348,Library,9925,2024-05-01,7057.57
New Toronto Library,35000348,Library,9925,2024-06-01,7926.560000000001
New Toronto Library,35000348,Library,9925,2024-07-01,8361.8
New Toronto Library,35000348,Library,9925,2024-08-01,8453.13
New Toronto Library,35000348,Library,9925,2024-09-01,7849.099999999999
New Toronto Library,35000348,Library,9925,2024-10-01,8201.42
New Toronto Library,35000348,Library,9925,2024-11-01,8970.8
New Toronto Library,35000348,Library,9925,2024-12-01,11960.27
North York Admin Services,35000349,Library,28000,2024-01-01,118059.33
North York Admin Services,35000349,Library,28000,2024-02-01,109088.63
North York Admin Services,35000349,Library,28000,2024-03-01,112811.28
North York Admin Services,35000349,Library,28000,2024-04-01,108794.4
North York Admin Services,35000349,Library,28000,2024-05-01,109161.24
North York Admin Services,35000349,Library,28000,2024-06-01,108491.88
North York Admin Services,35000349,Library,28000,2024-07-01,117930.89
North York Admin Services,35000349,Library,28000,2024-08-01,115996.26
North York Admin Services,35000349,Library,28000,2024-09-01,106749.96
North York Admin Services,35000349,Library,28000,2024-10-01,102833.1
North York Admin Services,35000349,Library,28000,2024-11-01,103943.57
North York Admin Services,35000349,Library,28000,2024-12-01,107897.69
Mount Dennis Library,35000346,Library,11350,2024-01-01,13679.93
Mount Dennis Library,35000346,Library,11350,2024-02-01,13069.12
Mount Dennis Library,35000346,Library,11350,2024-03-01,13504.77
Mount Dennis Library,35000346,Library,11350,2024-04-01,11803.9
Mount Dennis Library,35000346,Library,11350,2024-05-01,11687.44
Mount Dennis Library,35000346,Library,11350,2024-06-01,27062.43
Mount Dennis Library,35000346,Library,11350,2024-07-01,60506.45
Mount Dennis Library,35000346,Library,11350,2024-08-01,14377.96
Mount Dennis Library,35000346,Library,11350,2024-09-01,11949.37
Mount Dennis Library,35000346,Library,11350,2024-10-01,10490.89
Mount Dennis Library,35000346,Library,11350,2024-11-01,11233.88
Mount Dennis Library,35000346,Library,11350,2024-12-01,10440.79
Mount Pleasant Library,35000347,Library,5829,2024-01-01,4809.65
Mount Pleasant Library,35000347,Library,5829,2024-02-01,4495.79
Mount Pleasant Library,35000347,Library,5829,2024-03-01,4398.78
Mount Pleasant Library,35000347,Library,5829,2024-04-01,3635.92
Mount Pleasant Library,35000347,Library,5829,2024-05-01,3703.8
Mount Pleasant Library,35000347,Library,5829,2024-06-01,4011.4299999999994
Mount Pleasant Library,35000347,Library,5829,2024-07-01,4504.83
Mount Pleasant Library,35000347,Library,5829,2024-08-01,4297.42
Mount Pleasant Library,35000347,Library,5829,2024-09-01,3761.47
Mount Pleasant Library,35000347,Library,5829,2024-10-01,3713.41
Mount Pleasant Library,35000347,Library,5829,2024-11-01,3946.55
Mount Pleasant Library,35000347,Library,5829,2024-12-01,4157.97
Mimico Library,35000344,Library,17469,2024-01-01,12654.09
Mimico Library,35000344,Library,17469,2024-02-01,11058.91
Mimico Library,35000344,Library,17469,2024-03-01,11242.54
Mimico Library,35000344,Library,17469,2024-04-01,9426.35
Mimico Library,35000344,Library,17469,2024-05-01,9253.74
Mimico Library,35000344,Library,17469,2024-06-01,10494.33
Mimico Library,35000344,Library,17469,2024-07-01,11507.99
Mimico Library,35000344,Library,17469,2024-08-01,10307.68
Mimico Library,35000344,Library,17469,2024-09-01,8465.61
Mimico Library,35000344,Library,17469,2024-10-01,8865.09
Mimico Library,35000344,Library,17469,2024-11-01,9488.08
Mimico Library,35000344,Library,17469,2024-12-01,11064.91
Morningside Library,35000345,Library,7000,2024-01-01,10693.94
Morningside Library,35000345,Library,7000,2024-02-01,10684.56
Morningside Library,35000345,Library,7000,2024-03-01,11108.53
Morningside Library,35000345,Library,7000,2024-04-01,9589.31
Morningside Library,35000345,Library,7000,2024-05-01,11416.38
Morningside Library,35000345,Library,7000,2024-06-01,12642.73
Morningside Library,35000345,Library,7000,2024-07-01,14788.78
Morningside Library,35000345,Library,7000,2024-08-01,13755.35
Morningside Library,35000345,Library,7000,2024-09-01,12114.3
Morningside Library,35000345,Library,7000,2024-10-01,11406.52
Morningside Library,35000345,Library,7000,2024-11-01,10493.72
Morningside Library,35000345,Library,7000,2024-12-01,11855.52
Guildwood Library,35000326,Library,3010,2024-01-01,4306.36
Guildwood Library,35000326,Library,3010,2024-02-01,3847.37
Guildwood Library,35000326,Library,3010,2024-03-01,3987.8800000000006
Guildwood Library,35000326,Library,3010,2024-04-01,3622.12
Guildwood Library,35000326,Library,3010,2024-05-01,3682.74
Guildwood Library,35000326,Library,3010,2024-06-01,3977.09
Guildwood Library,35000326,Library,3010,2024-07-01,3915.3
Guildwood Library,35000326,Library,3010,2024-08-01,3614.96
Guildwood Library,35000326,Library,3010,2024-09-01,3408.86
Guildwood Library,35000326,Library,3010,2024-10-01,3337.15
Guildwood Library,35000326,Library,3010,2024-11-01,3516.35
Guildwood Library,35000326,Library,3010,2024-12-01,3923.25
High Park Library,35000327,Library,8850,2024-01-01,10266.93
High Park Library,35000327,Library,8850,2024-02-01,9593.16
High Park Library,35000327,Library,8850,2024-03-01,9357.77
High Park Library,35000327,Library,8850,2024-04-01,8518.24
High Park Library,35000327,Library,8850,2024-05-01,9877.61
High Park Library,35000327,Library,8850,2024-06-01,11427.59
High Park Library,35000327,Library,8850,2024-07-01,12377.68
High Park Library,35000327,Library,8850,2024-08-01,10849.56
High Park Library,35000327,Library,8850,2024-09-01,9455.52
High Park Library,35000327,Library,8850,2024-10-01,9453.96
High Park Library,35000327,Library,8850,2024-11-01,9145.72
High Park Library,35000327,Library,8850,2024-12-01,9859.2
Gerrard Ashdale Library,35000324,Library,6504,2024-01-01,4982.72
Gerrard Ashdale Library,35000324,Library,6504,2024-02-01,4326.14
Gerrard Ashdale Library,35000324,Library,6504,2024-03-01,1016.03
Gerrard Ashdale Library,35000324,Library,6504,2024-04-01,4647.82
Gerrard Ashdale Library,35000324,Library,6504,2024-05-01,6725.5
Gerrard Ashdale Library,35000324,Library,6504,2024-06-01,7453.02
Gerrard Ashdale Library,35000324,Library,6504,2024-07-01,8362.72
Gerrard Ashdale Library,35000324,Library,6504,2024-08-01,8393.08
Gerrard Ashdale Library,35000324,Library,6504,2024-09-01,6845.73
Gerrard Ashdale Library,35000324,Library,6504,2024-10-01,4842.85
Gerrard Ashdale Library,35000324,Library,6504,2024-11-01,4464.01
Gerrard Ashdale Library,35000324,Library,6504,2024-12-01,4384.07
Goldhawk Park Library,35000325,Library,8000,2024-01-01,24559.18
Goldhawk Park Library,35000325,Library,8000,2024-02-01,20848.28
Goldhawk Park Library,35000325,Library,8000,2024-03-01,20419.03
Goldhawk Park Library,35000325,Library,8000,2024-04-01,16011.73
Goldhawk Park Library,35000325,Library,8000,2024-05-01,12386.42
Goldhawk Park Library,35000325,Library,8000,2024-06-01,11788.6
Goldhawk Park Library,35000325,Library,8000,2024-07-01,12268.37
Goldhawk Park Library,35000325,Library,8000,2024-08-01,11927.07
Goldhawk Park Library,35000325,Library,8000,2024-09-01,11040.26
Goldhawk Park Library,35000325,Library,8000,2024-10-01,13434.3
Goldhawk Park Library,35000325,Library,8000,2024-11-01,15551.21
Goldhawk Park Library,35000325,Library,8000,2024-12-01,21421.66
Fairview Mall Library,35000322,Library,69458,2024-01-01,56530.27
Fairview Mall Library,35000322,Library,69458,2024-02-01,56593.86
Fairview Mall Library,35000322,Library,69458,2024-03-01,61166.39
Fairview Mall Library,35000322,Library,69458,2024-04-01,61970.06999999999
Fairview Mall Library,35000322,Library,69458,2024-05-01,82503.65
Fairview Mall Library,35000322,Library,69458,2024-06-01,98862.43
Fairview Mall Library,35000322,Library,69458,2024-07-01,118953.37
Fairview Mall Library,35000322,Library,69458,2024-08-01,106551.83
Fairview Mall Library,35000322,Library,69458,2024-09-01,92684.11
Fairview Mall Library,35000322,Library,69458,2024-10-01,68922.53
Fairview Mall Library,35000322,Library,69458,2024-11-01,81419.27
Fairview Mall Library,35000322,Library,69458,2024-12-01,88377.3
Fort York Library,35000323,Library,16008,2024-01-01,23943.93
Fort York Library,35000323,Library,16008,2024-02-01,23225.8
Fort York Library,35000323,Library,16008,2024-03-01,24571.85
Fort York Library,35000323,Library,16008,2024-04-01,26248.26
Fort York Library,35000323,Library,16008,2024-05-01,26174.83
